,ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2259,2024-03-09,42,45179,595,0,1,22,18297,84,0,2,0,287,0.0290258914829342,3,0,0.1046665107440304,0,3,0,24,1,2744,155,142971,14249,3764.9166666666665,0.7191097929047091,7,128722,0.245797,0.2137144254278776,421.5500318912972,0.1881980650898773,0,50.0
2326,2024-05-15,26,65226,568,0,1,2,20135,36,1,1,3,854,0.1303392891632004,5,1,0.4631248695649132,0,0,0,16,8,999,1826,147363,35801,5435.5,0.5282248499620659,5,111562,0.221135,0.2219973300040225,771.0468418013718,0.2989691549629973,0,52.0
11498,2049-06-25,37,55490,582,0,1,14,20425,72,1,1,0,230,0.2265468291451662,3,0,0.197170650439876,0,2,0,24,25,3854,1668,81432,2500,4624.166666666667,0.8249154984825833,2,78932,0.244425,0.256088514012989,557.8472500216301,0.1703760497433692,1,38.400000000000006
10148,2045-10-14,19,36190,509,0,0,1,30749,48,1,0,1,593,0.275241381499895,3,1,0.2233857137811221,0,0,0,22,16,903,523,91973,18169,3015.833333333333,0.8256782637176368,6,73804,0.271249,0.2766883556113498,1065.8499517436926,0.5500469583013072,0,51.0
792,2020-03-03,43,48897,576,0,3,19,22685,60,2,1,0,731,0.1918092816471814,1,0,0.2567525533402286,0,0,1,30,21,2640,4403,90452,72451,4074.75,0.9415903634179658,5,18001,0.239685,0.2043510065324,606.5188872190633,0.3282456315648968,0,58.0
693,2019-11-25,47,15000,609,0,3,24,8882,48,1,0,3,307,0.3156119436212047,7,0,0.2363825869978612,0,1,1,30,14,1060,586,238276,7517,1250.0,0.7749863565835261,7,230759,0.199382,0.2219460935528651,280.7762306519698,0.4702209845215759,0,53.0
10609,2047-01-18,31,69106,467,0,1,12,20811,48,0,1,2,758,0.3041285863853794,2,0,0.0937572539404808,0,3,0,21,28,2814,2752,79133,25112,5758.833333333333,0.9467031212819772,1,54021,0.282311,0.3006397183293492,750.0952477263795,0.261875133457537,0,48.0
13614,2055-04-11,69,24386,636,0,3,42,25273,12,0,1,0,197,0.6688641099800088,3,1,0.0688900761769835,0,3,0,21,5,14548,1617,66766,27951,2032.1666666666667,0.7177161965272882,11,38815,0.172273,0.1582540341957951,2290.953368500575,1.224286083080739,0,53.0
15654,2060-11-10,38,98354,560,0,1,18,21960,48,1,0,3,279,0.1600896507761803,4,0,0.4410674281543526,0,2,0,19,19,1725,3145,57096,85803,8196.166666666666,0.9503649773546804,5,9638,0.23696,0.2410877589157698,717.257516853975,0.1215516420506303,1,43.2
5329,2032-08-04,19,118776,550,0,0,0,12656,120,1,0,2,422,0.1152476066703609,3,0,0.3870047942888332,0,3,1,21,21,4425,1536,83408,16528,9898.0,0.8650762003136142,8,66880,0.292656,0.2341248,273.87308506003626,0.0703044135239479,1,44.8
11381,2049-02-28,39,19308,583,0,3,19,17280,84,1,5,1,212,0.192056346628749,5,2,0.0409771936021588,0,1,0,19,19,20377,1307,152300,24667,1609.0,0.8704430755724726,6,127633,0.25078,0.252814844484195,440.4998127630673,0.4055312695854986,0,47.0
15960,2061-09-12,22,42167,538,0,1,0,62847,48,0,2,3,318,0.1336052617053233,1,3,0.0498520678359607,0,0,0,28,2,2342,300,256990,8052,3513.9166666666665,0.9067166865707916,5,248938,0.2888469999999999,0.2590119154018594,2115.53938484391,0.6925432830916811,0,50.0
11124,2048-06-16,52,77575,671,0,4,30,13922,84,3,0,0,259,0.4420747333902537,4,1,0.582034441184117,0,0,0,13,29,701,728,30596,4981,6464.583333333333,0.7698960540445544,1,25615,0.203422,0.2256952668167398,331.0491358260074,0.0912741170468848,1,42.400000000000006
1245,2021-05-30,25,21495,524,0,3,3,9558,108,1,2,0,660,0.4221168812679473,2,0,0.2932877720856393,0,3,0,24,29,738,899,219736,23437,1791.25,0.6714465969700444,5,196299,0.292558,0.2761346784483958,240.5536928788198,0.502751538243584,0,51.0
11295,2048-12-04,25,23333,541,0,1,5,22040,36,2,1,3,196,0.0849255483903147,2,1,0.3228788699677563,0,4,0,33,12,3288,442,117798,76772,1944.4166666666667,0.7202959445351242,3,41026,0.23654,0.2174648893789803,838.8298156113917,0.5322057938257704,0,55.0
5699,2033-08-09,47,138092,596,0,1,24,21141,120,2,2,0,464,0.074431616792165,2,1,0.5765821219140341,0,3,0,20,13,6694,1765,33378,55004,11507.666666666666,0.781988460542903,6,8829,0.2781409999999999,0.2362014883381339,460.5311632771048,0.0803404538954121,1,44.0
3580,2027-10-21,65,47545,625,0,1,38,10836,96,1,1,3,404,0.1268497721580196,2,0,0.2865809815762685,0,1,0,20,3,1898,662,62947,23364,3962.0833333333335,0.6043826646549291,5,39583,0.233336,0.1981195180182725,225.7797855557817,0.1589516758159508,0,52.0
9061,2042-10-23,40,54543,593,0,3,16,26868,36,2,2,1,894,0.0864575590393571,4,0,0.2506598454717647,0,4,0,23,6,1008,1654,39337,7566,4545.25,0.9725040934104516,3,31771,0.215368,0.2195451298633076,1025.4689511406075,0.4223021728487119,0,53.0
14871,2058-09-19,50,41925,604,0,0,27,8052,36,1,1,0,303,0.2412703959811725,3,1,0.1201428959751162,0,0,0,20,6,1808,504,11457,24460,3493.75,0.9686636757982908,4,2709,0.191052,0.1981743390795019,298.4926838694512,0.1721624855440289,0,50.0
5432,2032-11-15,41,40497,647,0,4,17,8323,48,2,2,0,521,0.3522704209244017,1,2,0.4457236486318921,0,3,0,27,22,1049,570,192724,31456,3374.75,0.829944476989719,4,161268,0.179823,0.1804309112428796,244.67557061192107,0.2268836419325642,1,40.0
2956,2026-02-04,51,114151,667,1,2,29,27964,60,1,4,3,316,0.2340300658507661,3,0,0.3423624752664378,0,1,0,20,17,2949,2599,180037,30020,9512.583333333334,0.8382070528378626,6,150017,0.1994639999999999,0.1959838698715481,734.6399015458329,0.1104473795109109,1,36.8
13459,2054-11-07,39,45128,603,0,3,15,43990,24,2,0,2,1045,0.2618046974195701,5,1,0.3163958498537823,0,1,0,16,27,431,404,196993,21509,3760.6666666666665,0.54005250179313,5,175484,0.21749,0.1946175494717386,2227.3564962837418,0.8701532962995236,0,48.0
9290,2043-06-09,31,56959,561,0,3,9,18245,48,3,1,3,1064,0.0462585546932491,5,0,0.2569124796233302,0,1,0,22,22,3366,1400,16579,4137,4746.583333333333,0.7996393768859342,3,12442,0.232745,0.279294,635.1405771351492,0.3579712938362996,0,51.0
1566,2022-04-16,40,22513,522,0,1,19,8072,48,2,0,2,124,0.3816804909305049,6,0,0.0180254975137235,0,1,0,26,4,3815,873,25266,7977,1876.0833333333333,0.7732660220857575,2,17289,0.242072,0.2522729863710637,268.6686784072954,0.2093023648952847,0,55.0
4514,2030-05-12,37,54348,544,0,1,14,22597,36,2,2,0,389,0.167247857213033,2,1,0.038473697311807,0,2,0,25,8,3530,2192,88517,26650,4529.0,0.6134591301592841,5,61867,0.235597,0.2403366824804063,886.9442824081768,0.2817275960274181,0,48.0
11084,2048-05-07,55,74378,613,0,0,33,21691,48,2,2,0,251,0.296366817143909,0,1,0.3697918649330644,0,0,0,18,12,861,439,101576,38030,6198.166666666667,0.8646872854773794,6,63546,0.210191,0.2252799906866035,689.6311461571021,0.1517595761365622,0,49.0
16034,2061-11-25,33,65579,621,0,0,8,28194,84,2,0,3,374,0.3038168806262378,1,0,0.2853666114364989,0,1,0,25,8,3016,549,52945,7926,5464.916666666667,0.6745182022247381,4,45019,0.242694,0.2581744319826415,728.4377363777774,0.2017300177882146,0,50.0
17202,2065-02-05,27,46278,493,0,4,6,33213,36,0,5,0,489,0.1455016715290762,7,2,0.3488736740871376,0,4,0,21,17,10602,2160,152861,33417,3856.5,0.8580131356044274,9,119444,0.271713,0.3204498346963083,1447.401838440704,0.5021137918943872,0,50.0
13255,2054-04-17,37,28440,530,0,3,15,14050,48,2,1,1,428,0.2227804595756117,1,0,0.4311368306679322,0,0,0,32,25,2572,532,129542,5679,2370.0,0.8455404240649372,3,123863,0.24405,0.2502532091257365,466.0560954007738,0.3772388588188919,0,54.0
1617,2022-06-06,30,81315,521,0,0,5,6303,96,2,1,3,298,0.3620333756584724,2,1,0.0856539206042401,0,1,0,17,3,1247,111,21302,81079,6776.25,0.7814977124826303,5,7403,0.280803,0.2918470552036377,170.24492595859746,0.0691008929656664,0,52.0
6079,2034-08-24,56,50263,558,0,1,32,25847,24,2,3,2,415,0.6059116504848461,4,2,0.0978875129493825,0,3,0,20,16,2031,286,210140,38046,4188.583333333333,0.7568866913288136,8,172094,0.221847,0.2053261912474884,1322.2388053578347,0.4147556983127552,0,48.0
2025,2023-07-19,42,28030,561,0,1,20,26547,96,1,4,3,590,0.0524852632643463,2,0,0.3971116141415543,0,1,0,23,14,5507,134,52001,41187,2335.833333333333,0.6159321636156047,4,10814,0.281047,0.2631148912808,664.9703542052251,0.5372687923818302,0,55.0
10771,2047-06-29,58,51271,686,1,4,35,23559,72,2,3,0,404,0.0540835209014208,5,2,0.2089757077511266,0,2,0,24,6,1273,2192,74387,26652,4272.583333333333,0.6599818184850129,6,47735,0.195559,0.2037552161484354,569.4444985938444,0.2278351111374097,0,50.0
1863,2023-02-07,19,91055,484,0,4,0,11353,120,1,1,0,585,0.5470016772087757,4,1,0.1561135834382153,0,1,0,22,17,3684,1918,153072,99801,7587.916666666667,0.613740347348606,6,53271,0.324353,0.3505459295979111,342.46053512939915,0.1222286137120728,0,48.0
7408,2038-04-14,18,32484,525,0,3,0,23463,60,1,1,2,286,0.0226221481043125,2,0,0.0949470171475327,0,0,0,26,17,12632,27,12659,15854,2707.0,0.7908933362935261,7,9083,0.265963,0.2363696598716696,670.047763520997,0.3531761224680447,0,50.0
856,2020-05-06,30,27374,580,1,1,7,10165,48,2,2,0,469,0.3757517961680582,2,1,0.0970544939881557,0,0,0,25,10,4627,1487,336607,60272,2281.1666666666665,0.8563328885217085,3,276335,0.215165,0.2150860419827492,317.5536578828083,0.3448032401035179,0,49.0
11961,2050-10-01,40,28752,601,0,3,19,18816,60,1,0,3,394,0.5232446159166902,1,0,0.2251657367021605,0,2,0,28,26,189,1472,38529,12037,2396.0,0.925301431037152,2,26492,0.223316,0.2274948318575053,527.7271942675092,0.3846941545356883,0,52.0
1075,2020-12-11,34,15000,528,0,1,9,16500,36,1,1,2,532,0.1609277282329868,5,1,0.4816728953436679,0,0,0,26,28,1762,330,127777,48699,1250.0,0.844788356941588,5,79078,0.2375,0.2348333703256224,642.8744703470713,0.9398995762776572,0,55.0
9819,2044-11-19,53,63693,627,0,1,28,16443,12,1,0,2,695,0.2432727951029441,2,2,0.3853624732830786,0,3,1,19,16,7322,1771,30504,69260,5307.75,0.8641708318921297,7,9502,0.167943,0.1728497802850608,1501.9044120321057,0.4139050279369047,0,57.0
2013,2023-07-07,28,127750,570,0,1,4,19964,36,1,2,0,647,0.3993190260232812,0,2,0.2497774775914263,0,2,0,23,23,1249,515,43740,10967,10645.833333333334,0.9412765974997152,5,32773,0.219964,0.2282153634658837,770.9451420552035,0.1331924986666336,1,40.0
13076,2053-10-20,44,146292,650,0,1,23,16033,36,2,1,2,337,0.4856491069592502,2,1,0.0953547402183795,0,0,0,18,4,729,688,29959,6852,12191.0,0.9011477705989228,5,23107,0.176033,0.1892771715314654,587.1201922867299,0.0758034773428537,1,36.8
16493,2063-02-27,35,62103,524,0,1,12,24432,48,0,2,0,482,0.3546631189007206,2,0,0.135235683474803,0,2,0,25,26,835,95,238131,17025,5175.25,0.8705072841269558,6,221106,0.257432,0.2623621172378115,827.031416179024,0.2529407113045793,1,36.8
6693,2036-04-29,45,19552,535,0,3,25,29220,60,1,1,3,396,0.3917977849123706,4,1,0.3952558653072254,0,0,0,22,27,1906,758,118812,50023,1629.3333333333333,0.728858095797966,5,68789,0.26672,0.2304389073199648,824.4625710570846,0.7490564061315985,0,54.0
10833,2047-08-30,36,33744,590,0,3,14,10367,24,2,2,0,533,0.5822051682484923,2,1,0.1038870125628051,0,3,0,25,27,6157,4141,15264,60350,2812.0,0.830201261316771,6,8682,0.1903669999999999,0.2108146821247349,533.1299738071563,0.3791358370580214,0,52.0
8568,2041-06-17,45,44631,633,0,1,21,17556,60,2,1,0,440,0.1829162690182661,2,1,0.1420317874892002,0,0,0,21,15,3677,2136,11615,9206,3719.25,0.7603007523757604,5,2409,0.206056,0.2132939292503543,478.2075499755111,0.2468797606978587,0,47.0
9467,2043-12-03,18,33971,514,0,3,0,27982,12,2,1,0,174,0.417145844557802,2,0,0.1666321107482437,0,1,0,21,21,2159,3571,12776,43209,2830.9166666666665,0.8513871525841892,7,1922,0.235982,0.2463827693668581,2654.6175392390314,0.9991878505451232,0,52.0
8303,2040-09-25,41,88852,580,0,1,17,12805,24,1,4,2,284,0.4284047008331898,2,2,0.3326073495652922,0,3,0,25,10,11844,2046,68218,19732,7404.333333333333,0.9451061364979172,8,48486,0.197805,0.1901135948818679,645.5530166224638,0.125541757073218,1,43.2
1845,2023-01-20,27,23822,561,1,1,3,10539,60,0,1,1,299,0.1150830608799968,4,0,0.3157871602315577,0,3,0,22,24,1312,1702,60947,153725,1985.1666666666667,0.8406078744825533,4,2319,0.235039,0.2820468,329.44299790864216,0.3165693885863364,0,58.0
15902,2061-07-16,53,88640,627,0,4,29,43030,24,3,1,0,465,0.4072437963767372,4,1,0.5054715884198556,0,0,0,20,8,1779,3037,53122,15603,7386.666666666667,0.9573992232740932,3,37519,0.20453,0.2109979538418297,2213.2343408398683,0.362576851196733,0,56.0
19288,2070-10-23,49,29080,507,0,1,31,40556,36,1,5,0,908,0.1192360232405144,5,2,0.1679667703064029,0,4,0,16,11,4935,1012,8322,74652,2423.333333333333,0.6862790946407868,7,5724,0.272056,0.2807525321734294,1679.1909319037045,1.0676166156411433,0,51.0
5534,2033-02-25,38,44403,613,1,4,15,27662,60,2,2,3,334,0.4419787756778798,2,0,0.1964793648227127,0,1,0,20,6,2151,1816,76648,31087,3700.25,0.6321395946365794,2,45561,0.2261619999999999,0.2367847424966503,790.625419324259,0.303932280068714,0,54.0
17063,2064-09-19,27,74975,566,0,3,2,29812,72,2,0,2,746,0.2591409313373253,2,2,0.1032653260278016,0,2,0,29,10,399,1524,9849,5132,6247.916666666667,0.880542525136741,7,4717,0.261812,0.2355517396742946,776.8248447093049,0.2437332195600087,0,50.0
9136,2043-01-06,37,18626,577,0,2,16,59158,84,1,0,0,651,0.3382010722613111,1,2,0.2815588294477462,0,0,1,24,10,6030,6182,12212,37679,1552.1666666666667,0.7315262735832774,3,1030,0.295658,0.2495027211852637,1495.505366617754,1.3829090733068314,0,60.0
15818,2061-04-23,49,59721,606,1,4,29,26958,60,1,4,0,304,0.0972346984784072,7,0,0.3358605598713854,0,2,0,26,22,1851,146,267071,51016,4976.75,0.9613419528727944,6,216055,0.228958,0.2378387004988408,772.1486330265152,0.2162352203800703,1,39.2
666,2019-10-29,36,128392,649,0,4,15,27330,48,3,3,3,313,0.559848686183657,5,2,0.478693572551838,0,0,0,29,7,7038,1286,189694,9173,10699.333333333334,0.9693604818410558,6,180521,0.19783,0.237396,887.0783547475444,0.112163843985377,1,39.2
19760,2072-02-07,52,29764,537,0,1,30,14336,48,2,2,2,628,0.4292571098154626,2,2,0.4682606435723501,0,1,0,23,22,7670,7344,23162,10781,2480.333333333333,0.7881522954128992,4,12381,0.240836,0.2377666521806961,465.6116495474308,0.4409131768098766,0,59.0
1996,2023-06-20,39,71419,606,0,4,20,37152,60,1,3,3,300,0.3284863328219425,3,3,0.2737073246211738,0,2,0,29,27,8654,1022,150046,21773,5951.583333333333,0.4923424957398888,6,128273,0.2391519999999999,0.2400048478926519,1068.797920599046,0.2299888691691083,0,45.0
17276,2065-04-20,47,38220,541,0,0,26,29449,12,2,2,2,480,0.3721112957751841,4,3,0.4186986767176842,0,1,0,23,20,7163,756,25801,1952,3185.0,0.6648549085548068,6,23849,0.223949,0.2255153735176678,2764.0838298797385,1.0185506530234658,0,57.0
16369,2062-10-26,40,18067,606,0,3,14,21163,72,2,2,0,287,0.3366036588888891,4,0,0.239518941144831,0,0,1,30,7,7072,2516,18930,43740,1505.5833333333333,0.7270142308902403,10,8083,0.233163,0.2262825015434161,539.664720532063,0.5490660677691236,0,58.0
12601,2052-07-02,38,15000,550,1,3,16,27272,72,1,0,0,493,0.7444750933090001,3,2,0.0273341512134562,0,1,0,25,6,1060,817,12959,12983,1250.0,0.6543146223718095,5,5584,0.2672719999999999,0.2484454279353864,732.031318718246,0.9800250549745968,0,59.0
19333,2070-12-07,32,39974,487,0,4,8,48750,36,2,2,3,276,0.0787480269202517,4,0,0.1311442811437954,0,0,0,21,16,1212,4315,79989,4524,3331.1666666666665,0.8908218916919481,4,75465,0.29025,0.2727000244974873,1997.297524013398,0.6824328385490764,0,48.0
15181,2059-07-26,18,29006,539,0,1,0,7953,36,2,0,3,370,0.2855149883064742,3,1,0.3576910331279457,0,0,0,34,14,8321,1467,105390,26680,2417.1666666666665,0.908176312212715,5,78710,0.2234529999999999,0.1991405634539725,295.2138270701522,0.275203955210709,0,54.0
18185,2067-10-16,32,66867,470,0,1,10,12136,36,2,1,0,328,0.1504701929199874,5,2,0.1858529388428571,0,1,0,26,22,3734,221,91207,136855,5572.25,0.7638093370318507,6,3915,0.262136,0.2572018744302625,487.1598378824838,0.1462891718574155,1,39.2
7907,2039-08-26,36,51520,599,0,0,15,19982,60,1,0,0,298,0.3059899427575437,5,1,0.2441512017246959,0,1,0,23,8,2706,471,62868,16911,4293.333333333333,0.820641068479117,4,45957,0.225482,0.2043759564032324,534.2778360544565,0.1938535332424976,0,53.0
17709,2066-06-27,47,130888,640,0,1,25,29104,60,1,1,3,253,0.3436795482235493,3,0,0.0745362179647229,0,2,0,20,29,2041,1071,67592,67547,10907.333333333334,0.6472790574345226,2,1621,0.214104,0.243650655546476,843.4413120934257,0.1005233156983154,1,36.0
7482,2038-06-27,33,40559,570,0,1,5,18392,24,1,0,2,473,0.4430428478244613,1,0,0.1717519686575864,0,4,0,27,22,1544,263,18887,3167,3379.9166666666665,0.7533186009313906,4,15720,0.208392,0.2085172437380211,943.7459470670792,0.4191659401071267,0,52.0
9378,2043-09-05,35,44074,651,0,4,10,9996,48,1,2,0,150,0.3963913411871336,5,0,0.2473680408290153,0,3,0,26,14,3386,1329,37773,33872,3672.8333333333335,0.9726792808451332,6,3901,0.179496,0.1814451443259883,294.38788381914355,0.1209932070116105,1,37.6
6030,2034-07-06,20,19184,429,0,3,0,8613,12,1,3,3,679,0.2335198086921728,3,0,0.4201253131048189,0,3,0,28,27,799,1504,22298,11402,1598.6666666666667,0.873298553159447,8,10896,0.259113,0.2817985032784569,831.9641349536333,0.9451402011803376,0,58.0
8706,2041-11-02,42,132647,559,0,4,17,22303,60,0,4,2,323,0.0902493962410428,7,1,0.4228512273473881,0,1,0,31,17,6350,7641,34678,55991,6558.0,0.6183957818128134,6,10533,0.247803,0.2385531813350822,639.7403295075101,0.1468039538742772,1,42.400000000000006
1969,2023-05-24,53,127404,626,0,3,31,22839,60,3,0,1,181,0.5927214625991472,4,2,0.257690262174553,0,0,0,22,24,1118,424,26563,15034,10617.0,0.6071445253850042,8,11529,0.214839,0.2397616522631584,656.7156406821548,0.0789032344995907,1,38.400000000000006
5421,2032-11-04,25,76711,563,0,1,3,17503,36,2,3,3,148,0.4670628536578885,2,2,0.2565984632409286,0,1,0,27,14,1864,1709,19828,15024,6392.583333333333,0.9841081763043305,6,4804,0.2210029999999999,0.1874400155528545,639.3271297869201,0.1231625915115569,1,42.400000000000006
10612,2047-01-21,56,30524,585,0,1,36,28889,60,1,3,3,276,0.3915644708176562,2,0,0.1826505075359722,0,3,0,22,26,6663,8104,22088,61231,2543.6666666666665,0.5031051592885588,4,3510,0.241389,0.2231208804952398,803.0173435831824,0.4241976190210389,0,51.0
1074,2020-12-10,51,37463,601,0,0,25,12266,60,1,3,3,143,0.294521926348039,5,2,0.1307902736368464,0,3,0,23,28,6427,642,90317,50579,3121.9166666666665,0.7735107746163293,1,39738,0.216766,0.1978257469796857,323.4918344990353,0.1494248195282925,0,48.0
19079,2070-03-28,24,42734,609,0,2,2,34715,24,1,3,2,369,0.1617257750884682,6,1,0.3340250908944304,0,3,0,26,4,2503,3857,21418,10660,3561.1666666666665,0.9439174072035462,6,10758,0.2052149999999999,0.1842888279716021,1740.3176168629282,0.5923108391995867,0,54.0
12350,2051-10-25,32,56762,481,0,3,4,26932,48,2,3,0,526,0.2874334430099818,1,1,0.0613258036648354,0,0,0,27,5,3206,386,22170,61797,4730.166666666667,0.9386560962764754,7,9739,0.281432,0.3158350216254764,994.6738759625662,0.321484206186371,0,52.0
19822,2072-04-09,49,35298,584,0,0,25,4188,24,1,5,3,147,0.1203157380702708,1,1,0.4166615058605951,0,0,0,23,20,4854,3232,22088,133284,2941.5,0.9740126599304338,2,8146,0.187188,0.1672880516203467,206.51888445063935,0.1201832005611556,1,44.8
9503,2044-01-08,27,33329,540,0,0,6,13915,12,2,1,0,627,0.1488158596462808,1,1,0.0880348554663177,0,2,0,19,27,7358,136,328785,7519,2777.4166666666665,0.7497745880917653,8,321266,0.208915,0.2190586392182527,1301.7354523697545,0.6944350394082347,0,44.0
12105,2051-02-22,25,51810,547,0,3,2,11003,48,1,2,3,455,0.1851557417576053,3,1,0.5233702210610431,0,3,0,21,17,2546,1262,259033,20427,4317.5,0.8885804771697909,7,238606,0.232503,0.2419447602612042,359.9019895016482,0.1887439466130047,0,53.0
16657,2063-08-10,44,21614,519,0,4,19,11962,60,1,1,1,647,0.2703247618833557,4,2,0.2822020496751775,0,4,0,25,10,3602,1563,277884,5699,1801.1666666666667,0.7347094149723713,6,272185,0.257462,0.2421632716825083,345.62605048984824,0.5511017213786518,0,48.0
9680,2044-07-03,35,50220,604,1,4,9,19533,48,2,1,1,391,0.4657426459790639,2,1,0.1631673948380907,0,2,0,27,1,11492,356,22534,111348,4185.0,0.8198925864917661,4,1164,0.212533,0.2097242522394276,604.5632538596565,0.2378884716510529,0,55.0
14728,2058-04-29,44,41645,533,1,1,20,21426,24,1,3,0,250,0.0628538716147751,4,3,0.1581090139670198,0,3,0,17,1,4611,869,31331,33916,3470.4166666666665,0.9011087586763896,8,1044,0.229926,0.2409577099196807,1133.8405535833922,0.3987534312162494,0,57.0
2999,2026-03-19,38,40281,520,0,0,13,40858,60,0,1,2,594,0.1283949680324295,2,0,0.3197020715793384,0,2,0,21,3,1512,2822,158738,128183,3356.75,0.2989485279708741,4,30555,0.285858,0.2728738581537935,1254.639971919143,0.5507231613671387,0,57.0
2665,2025-04-19,23,32649,480,0,0,0,9302,48,2,2,2,587,0.4294679194190188,1,0,0.5287435272619073,0,0,0,15,5,725,4000,29273,16089,2720.75,0.9408081326239214,8,13184,0.264302,0.2743467123286227,321.1927096788592,0.3338023374727039,0,62.0
3883,2028-08-19,29,53221,598,0,0,9,39634,60,2,0,3,211,0.2779503851305389,3,1,0.4147403731331716,0,1,0,26,29,1397,908,312204,13028,4435.083333333333,0.7587116006916044,7,299176,0.245634,0.266727679062663,1202.4974114582835,0.3187081967174499,0,50.0
3914,2028-09-19,22,63358,589,0,0,1,45795,24,1,1,0,280,0.0259088664550166,2,1,0.1533827808906859,0,0,1,17,12,1131,124,61728,45194,5279.833333333333,0.9100727193058205,3,16534,0.226295,0.2200250568686866,2375.816758309762,0.5030114760522293,0,55.0
